policy,previous_policy,perturbation_rate,sample,objective,access_cost,hit_ratio,local_hit_ratio,cooperative_hit_ratio,origin_miss_ratio,replication_cost,redundancy_cost,redundancy_ratio,relocation_cost,selected_policy
keep_current,bootstrap_topology_greedy,0.0,0,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,1,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,2,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,3,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,4,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,5,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,6,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,7,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,8,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,9,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,10,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
keep_current,bootstrap_topology_greedy,0.0,11,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
random,,0.0,0,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,1,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,2,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,3,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,4,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,5,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,6,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,7,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,8,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,9,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,10,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
random,,0.0,11,6.723462203722834,6.115397687593801,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.028225806451612916,0.011760752688172048,0.0,
local_popularity,,0.0,0,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,1,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,2,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,3,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,4,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,5,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,6,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,7,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,8,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,9,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,10,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
local_popularity,,0.0,11,16.727913142758545,13.533362140143026,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.1719195001453066,0.07163312506054441,0.0,
global_popularity,,0.0,0,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,1,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,2,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,3,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,4,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,5,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,6,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,7,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,8,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,9,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,10,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
global_popularity,,0.0,11,24.924890979961493,20.32489097996149,0.4316208528354764,0.4316208528354764,0.0,0.5683791464893148,5.0,0.25,0.10416666666666667,0.0,
diversified_popularity,,0.0,0,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,1,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,2,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,3,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,4,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,5,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,6,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,7,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,8,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,9,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,10,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
diversified_popularity,,0.0,11,2.7389082022596893,2.520948306880439,0.9873789139091969,0.10434969456400722,0.8830292193451896,0.01262108541559428,5.0,0.006553327521069458,0.0027305531337789408,0.0,
topology_greedy,,0.0,0,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,1,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,2,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,3,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,4,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,5,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,6,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,7,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,8,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,9,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,10,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
topology_greedy,,0.0,11,2.6329614514045443,2.55363712708022,0.9868630899116397,0.1123597860801965,0.8745033038314431,0.013136909413151442,2.75,0.0013513513513513514,0.0005630630630630631,0.0,
hybrid_dqn,,0.0,0,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,1,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,2,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,3,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,4,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,5,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,6,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,7,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,8,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,9,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,10,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
hybrid_dqn,,0.0,11,2.710577796145262,2.5253580925707197,0.9868630899116397,0.11985021533910185,0.8670128745725378,0.013136909413151442,3.45,0.004678872420807905,0.0019495301753366268,0.8,
online_dqn,bootstrap_topology_greedy,0.0,0,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,1,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,2,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,3,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,4,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,5,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,6,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,7,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,8,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,9,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,10,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
online_dqn,bootstrap_topology_greedy,0.0,11,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,
adaptive_tacc,bootstrap_topology_greedy,0.0,0,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,1,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,2,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,3,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,4,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,5,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,6,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,7,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,8,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,9,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,10,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
adaptive_tacc,bootstrap_topology_greedy,0.0,11,2.2090639016494,2.119562593890028,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0005903080499854693,0.15,online_dqn
keep_current,online_dqn,0.05,0,3.3141188563212136,3.230331197694845,0.9664350333364887,0.11642797777636184,0.8500070555601269,0.033564965809798904,2.888888888888889,0.0014449933804772514,0.0006860129997547217,0.0,
keep_current,online_dqn,0.05,1,3.289105584672871,3.204367365978795,0.9667619296447619,0.11689953378548748,0.8498623958592745,0.03323806922784761,2.8947368421052633,0.001491304547331712,0.0006623461318985897,0.0,
keep_current,online_dqn,0.05,2,2.2064455768943603,2.122944269134988,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0014167393199651264,0.0006139025311673594,0.0,
keep_current,online_dqn,0.05,3,3.5842313947982976,3.503764476266863,0.9584724592795182,0.11896238424297836,0.8395100750365398,0.04152753984089941,2.9444444444444446,0.0011987794245858763,0.0005811496196111577,0.0,
keep_current,online_dqn,0.05,4,5.366951348756367,5.288363728878425,0.90426083150669,0.12469243886880577,0.7795683926378842,0.09573916657245718,2.875,0.0011715344376634698,0.0006435584291187736,0.0,
keep_current,online_dqn,0.05,5,2.2017920802125626,2.122279438538631,0.9999999993247911,0.11510961344465613,0.884890385880135,0.0,2.9,0.0011951467596628886,0.0005161270080321285,0.0,
keep_current,online_dqn,0.05,6,3.289709713128614,3.2049714944345378,0.9667619296447619,0.11689953378548748,0.8498623958592745,0.03323806922784761,2.8947368421052633,0.001491304547331712,0.0006728778467908903,0.0,
keep_current,online_dqn,0.05,7,2.206550851008928,2.1284688980882653,0.9999999997058981,0.11254440218602356,0.8874555975198746,0.0,2.9473684210526314,0.0010630324722005538,0.0004784919585811854,0.0,
keep_current,online_dqn,0.05,8,4.022186641437967,3.9485191029317193,0.9453252810700279,0.10993470872441928,0.8353905723456087,0.05467471869714144,2.8333333333333335,0.0009444928799767509,0.00046744654329274114,0.0,
keep_current,online_dqn,0.05,9,6.403627786554584,6.3206842381674875,0.8720782151212916,0.12044744222657755,0.751630772894714,0.12792178458767012,2.9375,0.0013440860215053765,0.0007259172061997249,0.0,
keep_current,online_dqn,0.05,10,3.066201893288686,2.9868460858683625,0.9741859596041549,0.11932061136596733,0.8548653482381875,0.02581403958093789,2.888888888888889,0.0011987794245858763,0.0005673482486704564,0.0,
keep_current,online_dqn,0.05,11,3.0171932273656608,2.933349791399984,0.97531059514241,0.11405662260949612,0.8612539725329139,0.02468940461250512,2.8947368421052633,0.0014415943957539884,0.0006319226540080991,0.0,
random,,0.05,0,7.20730930379704,6.704083497345428,0.8591463768906478,0.12023215166603525,0.7389142252246125,0.1408536222556399,5.0,0.022401433691756276,0.01063511773362767,0.0,
random,,0.05,1,6.9890759354242284,6.383179546675547,0.8692025158701366,0.11932017786526367,0.749882338004873,0.13079748300247288,5.0,0.02810535493048228,0.012482677101165735,0.0,
random,,0.05,2,6.701274630074212,6.118449869830096,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.026823597791339738,0.011623221256768674,0.0,
random,,0.05,3,8.039778419437015,7.506110880930766,0.835881671299123,0.11199270944214529,0.7238889618569778,0.16411832782129446,5.0,0.024092641028124903,0.011679737641276097,0.0,
random,,0.05,4,7.949257225675,7.396527277985375,0.8395677651860751,0.11651645664824173,0.7230513085378334,0.16043223289307207,5.0,0.025151663760534727,0.013816550925925918,0.0,
random,,0.05,5,6.71072821062464,6.118095255088458,0.8771807715296746,0.11727661637123674,0.7599041551584378,0.1228192277951166,5.0,0.027368497529787865,0.011819151606425708,0.0,
random,,0.05,6,6.989049169748488,6.384529369812728,0.8692025158701366,0.11932017786526367,0.749882338004873,0.13079748300247288,5.0,0.028028877774208857,0.012646652864044174,0.0,
random,,0.05,7,6.574230566709417,6.028972915169932,0.8798322037695662,0.11860588536058601,0.7612263184089801,0.12016779593633194,5.0,0.024736536196638067,0.011134404604538448,0.0,
random,,0.05,8,7.0120400805963445,6.495809333720437,0.8662384729185659,0.11607293717356192,0.750165535745004,0.13376152684860346,5.0,0.0231239303819949,0.011444449771470572,0.0,
random,,0.05,9,7.596403101626712,7.1155181844514725,0.8481578243663535,0.11596979192108847,0.732188032445265,0.15184217534260824,5.0,0.021160273176402213,0.011428291151657832,0.0,
random,,0.05,10,7.411873583452114,6.8784240048412455,0.854245189202225,0.11998390142495434,0.7342612877772707,0.14575480998286772,5.0,0.024080532145048274,0.011396631823461087,0.0,
random,,0.05,11,6.68750664363026,6.106595341836106,0.877571099021129,0.11638502230083472,0.7611860767202941,0.12242890073378619,5.0,0.026717294544119675,0.011711521441789361,0.0,
local_popularity,,0.05,0,16.473532290475337,13.682163502332354,0.6332637903073596,0.45272416062653065,0.18053962968082893,0.3667362088389281,5.0,0.14952048823016567,0.07098509933774837,0.0,
local_popularity,,0.05,1,16.397594760228923,13.418390428562793,0.6410139313849964,0.46002706522612197,0.1809868661588744,0.35898606748761314,5.0,0.159955796203674,0.0710425667780767,0.0,
local_popularity,,0.05,2,16.624898399872563,13.534118103447105,0.637566953105852,0.45641390485689043,0.18115304824896156,0.3624330462189391,5.0,0.16615446091252542,0.07199817403349704,0.0,
